MAT_LANE_YM;YYYYMM;Business Unit ACDC;BU SCND;PDCL_Desc_SCND;PRDH_BusinessUnit_SCND;PRDH_ProductSubclassDescription;PRDH_StatisticGroupDescription;Product Number ACDC;Product SCND;Product Number 10 ACDC;Material Description ACDC;Material Description SCND;Brokername ACDC;Importername ACDC;Supplier Name ACDC;CoO ACDC;CoO SCND;From Country ACDC;From Country SCND;From Country Short Text;From Country Name SCND;To Country ACDC;To Country SCND;To Country Short Text;To Country Name SCND;From SAP SCND;To SAP SCND;From Location SCND;To Location SCND;HS Codes in ACDC;HS Code Text ACDC;HS Code2 in ACDC;HS Code2 Text ACDC;HS Code First 6 ACDC;HS Code First 6 Text ACDC;PREFERENCECODE1;Quantity  ACDC;Quantity UoM ACDC;ALL_RELATED_UOMS_COLLECTED;Brutto Weight Material MARA;Weight UoM;Sum_Quantity_SCND;Sum_Volume_cbm_SCND;Sum_Weight_kg_SCND;Material_Value_EUR_SCND;Value_Per_Piece_SCND;Sum_Pallets_SCND;Advalorem Duty Rate ACDC;ESTBASETOTALDUTLINEVALUE_SUM;ESTBASELINEDUTY_SUM;ESTBASEADDLLINEDUTY_SUM;ESTBASETOTALLINEDUTY_SUM;Freight Payer SCND;Freight Payer Division SCND;Category;Division Profitcenter;Plant Profitcenter;RB part name;CAPRI TOTAL DEMAND;CAPRI_TOTAL_CATEGORY_DEMAND
1265149R18CNIN202603;202603;VM;VM-ESP;Electronic Stability Program (ESP);VM-ESP;ESP CKD-Components;ESP Components;1265149R18;P00268 - Electronic Stability Program (ESP);1265149R18;;"EXTRUDED PROFILE; GEN9";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;ASIA-PACIFIC LIGHT ALLOY(NANTONG)TECHNOLOGY CO.,LT;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Asia-pacific light alloy Nantong;Plant Chakan;"76042990;76042990;76042990;76042990;76042990";"Other      ;Other      ;Other      ;Other      ;Other      ";"?;?;?;?;?";"?;?;?;?;?";"760429;760429;760429;760429;760429";"?;?;?;?;?";;197364;PCS;PCS;736;G;239760;162,299;176463,974;641772,78;2,67672998;307,385;0,08;528291;0;3964;3964;Bosch;VM;;;;;;
1265149R18CNIN202604;202604;VM;VM-ESP;Electronic Stability Program (ESP);VM-ESP;ESP CKD-Components;ESP Components;1265149R18;P00268 - Electronic Stability Program (ESP);1265149R18;;"EXTRUDED PROFILE; GEN9";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;ASIA-PACIFIC LIGHT ALLOY(NANTONG)TECHNOLOGY CO.,LT;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Asia-pacific light alloy Nantong;Plant Chakan;"76041039;76042990;76042990";"Profiles; Other      ;Other      ;Other      ";"?;?;?";"?;?;?";"760410;760429;760429";"?;?;?";;97540;PCS;PCS;736;G;104760;70,914;77103,628;277604,57;2,649909985;134,308;0,08;258473;0;1938;1938;Bosch;VM;;;;;;
1265149R18CNIN202605;202605;CC;VM-ESP;Electronic Stability Program (ESP);VM-ESP;ESP CKD-Components;ESP Components;1265149R18;P00268 - Electronic Stability Program (ESP);1265149R18;;"EXTRUDED PROFILE; GEN9";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;ASIA-PACIFIC LIGHT ALLOY(NANTONG)TECHNOLOGY CO.,LT;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Asia-pacific light alloy Nantong;Plant Chakan;76041039;"Profiles; Other      ";?;?;760410;?;;25715;PCS;PCS;736;G;61560;41,671;45308,317;160220,98;2,602679987;78,923;0,08;66928;0;502;502;Bosch;VM;;;;;;
1265149R19CNIN202601;202601;VM;VM-ESP;Anti-Lock Brake System (ABS) w/o TWS;VM-ESP;ABS CKD-Components;ABS Components;1265149R19;P00265 - Anti-Lock Brake System (ABS) w/o TWS;1265149R19;;"EXTRUDED PROFILE; ABS9CB";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;ASIA-PACIFIC LIGHT ALLOY(NANTONG)TECHNOLOGY CO.,LT;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Asia-pacific light alloy Nantong;Plant Chakan;"76042990;76042990";"Other      ;Other      ";"?;?";"?;?";"760429;760429";"?;?";;7934;PCS;PCS;505;G;7800;24,154;9283,459;14588,57;1,870329487;14,444;0,08;14839;0;111;111;Bosch;VM;;;;;;
1265149R19CNIN202602;202602;VM;VM-ESP;Anti-Lock Brake System (ABS) w/o TWS;VM-ESP;ABS CKD-Components;ABS Components;1265149R19;P00265 - Anti-Lock Brake System (ABS) w/o TWS;1265149R19;;"EXTRUDED PROFILE; ABS9CB";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;ASIA-PACIFIC LIGHT ALLOY(NANTONG)TECHNOLOGY CO.,LT;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Asia-pacific light alloy Nantong;Plant Chakan;76042990;Other      ;?;?;760429;?;;6544;PCS;PCS;505;G;6240;19,323;7426,767;11420,26;1,830169872;11,556;0,08;11976;0;90;90;Bosch;VM;;;;;;
1265149R19CNIN202603;202603;VM;VM-ESP;Anti-Lock Brake System (ABS) w/o TWS;VM-ESP;ABS CKD-Components;ABS Components;1265149R19;P00265 - Anti-Lock Brake System (ABS) w/o TWS;1265149R19;;"EXTRUDED PROFILE; ABS9CB";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;ASIA-PACIFIC LIGHT ALLOY(NANTONG)TECHNOLOGY CO.,LT;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Asia-pacific light alloy Nantong;Plant Chakan;76042990;Other      ;?;?;760429;?;;8904;PCS;PCS;505;G;7800;24,154;9283,459;14388,5;1,844679487;14,444;0,08;16425;0;123;123;Bosch;VM;;;;;;
1265149R19CNIN202604;202604;VM;VM-ESP;Anti-Lock Brake System (ABS) w/o TWS;VM-ESP;ABS CKD-Components;ABS Components;1265149R19;P00265 - Anti-Lock Brake System (ABS) w/o TWS;1265149R19;;"EXTRUDED PROFILE; ABS9CB";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;ASIA-PACIFIC LIGHT ALLOY(NANTONG)TECHNOLOGY CO.,LT;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Asia-pacific light alloy Nantong;Plant Chakan;76042990;Other      ;?;?;760429;?;;5501;PCS;PCS;505;G;4680;14,492;5570,075;8546,57;1,826190171;8,667;0,08;10046;0;75;75;Bosch;VM;;;;;;
1265149R20CNIN202602;202602;VM;VM-ESP;Anti-Lock Brake System (ABS) w/o TWS;VM-ESP;ABS CKD-Components;ABS Components;1265149R20;P00265 - Anti-Lock Brake System (ABS) w/o TWS;1265149R20;;"EXTRUDED PROFILE; GEN9";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;ASIA-PACIFIC LIGHT ALLOY(NANTONG)TECHNOLOGY CO.,LT;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Asia-pacific light alloy Nantong;Plant Chakan;"76042990;76042990";"Other      ;Other      ";"?;?";"?;?";"760429;760429";"?;?";;33146;PCS;PCS;808;G;50880;177,252;77151,148;148210,9;2,912950079;106;0,08;96554;0;724;724;Bosch;VM;;;;;;
1265149R20CNIN202603;202603;VM;VM-ESP;Anti-Lock Brake System (ABS) w/o TWS;VM-ESP;ABS CKD-Components;ABS Components;1265149R20;P00265 - Anti-Lock Brake System (ABS) w/o TWS;1265149R20;;"EXTRUDED PROFILE; GEN9";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;ASIA-PACIFIC LIGHT ALLOY(NANTONG)TECHNOLOGY CO.,LT;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Asia-pacific light alloy Nantong;Plant Chakan;"76042990;76042990;76042990";"Other      ;Other      ;Other      ";"?;?;?";"?;?;?";"760429;760429;760429";"?;?;?";;101697;PCS;PCS;808;G;108480;377,915;164492,07;318502,71;2,936050055;226;0,08;298587;0;2239;2239;Bosch;VM;;;;;;
1265149R20CNIN202604;202604;VM;VM-ESP;Anti-Lock Brake System (ABS) w/o TWS;VM-ESP;ABS CKD-Components;ABS Components;1265149R20;P00265 - Anti-Lock Brake System (ABS) w/o TWS;1265149R20;;"EXTRUDED PROFILE; GEN9";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;ASIA-PACIFIC LIGHT ALLOY(NANTONG)TECHNOLOGY CO.,LT;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Asia-pacific light alloy Nantong;Plant Chakan;"76041039;76042990";"Profiles; Other      ;Other      ";"?;?";"?;?";"760410;760429";"?;?";;44910;PCS;PCS;808;G;57600;200,663;87340,922;167421,32;2,906620139;120;0,08;130537;0;979;979;Bosch;VM;;;;;;
1265149R20CNIN202605;202605;CC;VM-ESP;Anti-Lock Brake System (ABS) w/o TWS;VM-ESP;ABS CKD-Components;ABS Components;1265149R20;P00265 - Anti-Lock Brake System (ABS) w/o TWS;1265149R20;;"EXTRUDED PROFILE; GEN9";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;ASIA-PACIFIC LIGHT ALLOY(NANTONG)TECHNOLOGY CO.,LT;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Asia-pacific light alloy Nantong;Plant Chakan;76041039;"Profiles; Other      ";?;?;760410;?;;22850;PCS;PCS;808;G;38400;133,775;58227,281;109625,09;2,854820052;80;0,08;65234;0;489;489;Bosch;VM;;;;;;
1265149R30CNIN202601;202601;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R30;P00257 - Two Wheeler Safety (TWS);1265149R30;;"EXTRUDED PROFILE; ABS10MB RAW PART";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.LTD;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;"76042990;76042990;76042990;76042990;76042990";"Other      ;Other      ;Other      ;Other      ;Other      ";"?;?;?;?;?";"?;?;?;?;?";"760429;760429;760429;760429;760429";"?;?;?;?;?";;215933;PCS;PCS;356,4;G;236520;366,21;224455,943;308675,16;1,305070015;219;0,08;281808;0;2114;2114;Bosch;VM;;;;;;
1265149R30CNIN202602;202602;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R30;P00257 - Two Wheeler Safety (TWS);1265149R30;;"EXTRUDED PROFILE; ABS10MB RAW PART";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.LTD;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;"76042990;76042990;76042990;76042990";"Other      ;Other      ;Other      ;Other      ";"?;?;?;?";"?;?;?;?";"760429;760429;760429;760429";"?;?;?;?";;154449;PCS;PCS;356,4;G;153360;237,451;145537,642;195848,39;1,277050013;142;0,08;197239;0;1479;1479;Bosch;VM;;;;;;
1265149R30CNIN202603;202603;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R30;P00257 - Two Wheeler Safety (TWS);1265149R30;;"EXTRUDED PROFILE; ABS10MB RAW PART";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.LTD;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;"76042990;76042990;76042990";"Other      ;Other      ;Other      ";"?;?;?";"?;?;?";"760429;760429;760429";"?;?;?";;120657;PCS;PCS;356,4;G;110160;170,564;104541,123;141533,18;1,284796478;102;0,08;155020;0;1162;1162;Bosch;VM;;;;;;
1265149R30CNIN202604;202604;CC;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R30;P00257 - Two Wheeler Safety (TWS);1265149R30;;"EXTRUDED PROFILE; ABS10MB RAW PART";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.LTD;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;76041039;"Profiles; Other      ";?;?;760410;?;;47434;PCS;PCS;356,4;G;150120;232,435;142462,904;191293,41;1,274269984;139;0,08;60444;0;453;453;Bosch;VM;;;;;;
1265149R30CNIN202604;202604;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R30;P00257 - Two Wheeler Safety (TWS);1265149R30;;"EXTRUDED PROFILE; ABS10MB RAW PART";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.LTD;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;"76042990;76042990;76042990";"Other      ;Other      ;Other      ";"?;?;?";"?;?;?";"760429;760429;760429";"?;?;?";;113324;PCS;PCS;356,4;G;150120;232,435;142462,904;191293,41;1,274269984;139;0,08;144406;0;1083;1083;Bosch;VM;;;;;;
1265149R30CNIN202605;202605;CC;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R30;P00257 - Two Wheeler Safety (TWS);1265149R30;;"EXTRUDED PROFILE; ABS10MB RAW PART";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.,;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;76041039;"Profiles; Other      ";?;?;760410;?;;43753;PCS;PCS;356,4;G;152280;235,779;144512,73;190587,55;1,251559955;141;0,08;54759;0;411;411;Bosch;VM;;;;;;
1265149R30CNIN202605;202605;CC;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R30;P00257 - Two Wheeler Safety (TWS);1265149R30;;"EXTRUDED PROFILE; ABS10MB RAW PART";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.LTD;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;76041039;"Profiles; Other      ";?;?;760410;?;;47907;PCS;PCS;356,4;G;152280;235,779;144512,73;190587,55;1,251559955;141;0,08;59959;0;450;450;Bosch;VM;;;;;;
1265149R31CNIN202601;202601;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R31;P00257 - Two Wheeler Safety (TWS);1265149R31;;"EXTRUDED PROFILE; ABS10ML RAW PART";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.LTD;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;"76042990;76042990;76042990;76042990";"Other      ;Other      ;Other      ;Other      ";"?;?;?;?";"?;?;?;?";"760429;760429;760429;760429";"?;?;?;?";;75697;PCS;PCS;271,8;G;80028;72,505;23926,772;78322,2;0,97868496;72,505;0,08;74084;0;555;555;Bosch;VM;;;;;;
1265149R31CNIN202602;202602;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R31;P00257 - Two Wheeler Safety (TWS);1265149R31;;"EXTRUDED PROFILE; ABS10ML RAW PART";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.LTD;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;"76042990;76042990;76042990";"Other      ;Other      ;Other      ";"?;?;?";"?;?;?";"760429;760429;760429";"?;?;?";;66648;PCS;PCS;271,8;G;60372;54,697;18050,021;57816,45;0,957669946;54,697;0,08;63827;0;479;479;Bosch;VM;;;;;;
1265149R31CNIN202603;202603;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R31;P00257 - Two Wheeler Safety (TWS);1265149R31;;"EXTRUDED PROFILE; ABS10ML RAW PART";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.LTD;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;"76042990;76042990";"Other      ;Other      ";"?;?";"?;?";"760429;760429";"?;?";;53586;PCS;PCS;271,8;G;39312;35,617;11753,502;37807,83;0,961737637;35,617;0,08;51536;0;387;387;Bosch;VM;;;;;;
1265149R31CNIN202604;202604;CC;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R31;P00257 - Two Wheeler Safety (TWS);1265149R31;;"EXTRUDED PROFILE; ABS10ML RAW PART";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.LTD;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;76041039;"Profiles; Other      ";?;?;760410;?;;17089;PCS;PCS;271,8;G;87048;78,865;26025,611;83548,78;0,959801259;78,865;0,08;16402;0;123;123;Bosch;VM;;;;;;
1265149R31CNIN202604;202604;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R31;P00257 - Two Wheeler Safety (TWS);1265149R31;;"EXTRUDED PROFILE; ABS10ML RAW PART";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.LTD;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;"76042990;76042990;76042990";"Other      ;Other      ;Other      ";"?;?;?";"?;?;?";"760429;760429;760429";"?;?;?";;59244;PCS;PCS;271,8;G;87048;78,865;26025,611;83548,78;0,959801259;78,865;0,08;56862;0;427;427;Bosch;VM;;;;;;
1265149R31CNIN202605;202605;CC;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R31;P00257 - Two Wheeler Safety (TWS);1265149R31;;"EXTRUDED PROFILE; ABS10ML RAW PART";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.,;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;76041039;"Profiles; Other      ";?;?;760410;?;;10363;PCS;PCS;271,8;G;22464;20,352;6716,287;21083,74;0,938556802;20,352;0,08;9726;0;73;73;Bosch;VM;;;;;;
1265149R36CNIN202602;202602;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R36;P00257 - Two Wheeler Safety (TWS);1265149R36;;"EXTRUDED PROFILE; ABS10MB RAW PART+6MM";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.LTD;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;76042990;Other      ;?;?;760429;?;;8486;PCS;PCS;397,9;G;7680;4,194;3254,99;11331,69;1,475480469;7,111;0,08;12521;0;94;94;Bosch;VM;;;;;;
1265149R36CNIN202603;202603;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R36;P00257 - Two Wheeler Safety (TWS);1265149R36;;"EXTRUDED PROFILE; ABS10MB RAW PART+6MM";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.LTD;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;"76042990;76042990";"Other      ;Other      ";"?;?";"?;?";"760429;760429";"?;?";;12473;PCS;PCS;397,9;G;7680;4,194;3254,99;11421,54;1,487179688;7,111;0,08;18550;0;139;139;Bosch;VM;;;;;;
1265149R36CNIN202604;202604;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R36;P00257 - Two Wheeler Safety (TWS);1265149R36;;"EXTRUDED PROFILE; ABS10MB RAW PART+6MM";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.LTD;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;76042990;Other      ;?;?;760429;?;;3489;PCS;PCS;397,9;G;5760;3,145;2441,243;8480,28;1,472270833;5,333;0,08;5137;0;39;39;Bosch;VM;;;;;;
1265149R36CNIN202605;202605;CC;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R36;P00257 - Two Wheeler Safety (TWS);1265149R36;;"EXTRUDED PROFILE; ABS10MB RAW PART+6MM";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.,;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;76041039;"Profiles; Other      ";?;?;760410;?;;10554;PCS;PCS;397,9;G;8640;4,718;3661,864;12493,7;1,446030093;8;0,08;15262;0;114;114;Bosch;VM;;;;;;
1265149R37CNIN202602;202602;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R37;P00257 - Two Wheeler Safety (TWS);1265149R37;;"EXTRUDED PROFILE; ABS10ML RAW PART+6MM";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.LTD;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;"76042990;76042990;76042990;76042990";"Other      ;Other      ;Other      ;Other      ";"?;?;?;?";"?;?;?;?";"760429;760429;760429;760429";"?;?;?;?";;59241;PCS;PCS;303,5;G;53664;63,915;46941,282;59357,21;1,10608993;38,222;0,08;65526;0;493;493;Bosch;VM;;;;;;
1265149R37CNIN202603;202603;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R37;P00257 - Two Wheeler Safety (TWS);1265149R37;;"EXTRUDED PROFILE; ABS10ML RAW PART+6MM";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.LTD;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;"76042990;76042990;76042990";"Other      ;Other      ;Other      ";"?;?;?";"?;?;?";"760429;760429;760429";"?;?;?";;46036;PCS;PCS;303,5;G;37440;44,592;32749,733;41532,4;1,109305556;26,667;0,08;51068;0;383;383;Bosch;VM;;;;;;
1265149R37CNIN202604;202604;CC;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R37;P00257 - Two Wheeler Safety (TWS);1265149R37;;"EXTRUDED PROFILE; ABS10ML RAW PART+6MM";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.LTD;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;76041039;"Profiles; Other      ";?;?;760410;?;;15190;PCS;PCS;303,5;G;91104;108,507;79691,014;100549,66;1,10367997;64,889;0,08;16765;0;126;126;Bosch;VM;;;;;;
1265149R37CNIN202604;202604;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R37;P00257 - Two Wheeler Safety (TWS);1265149R37;;"EXTRUDED PROFILE; ABS10ML RAW PART+6MM";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.LTD;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;"76041039;76042990;76042990";"Profiles; Other      ;Other      ;Other      ";"?;?;?";"?;?;?";"760410;760429;760429";"?;?;?";;64707;PCS;PCS;303,5;G;91104;108,507;79691,014;100549,66;1,10367997;64,889;0,08;71416;0;535;535;Bosch;VM;;;;;;
1265149R37CNIN202605;202605;CC;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1265149R37;P00257 - Two Wheeler Safety (TWS);1265149R37;;"EXTRUDED PROFILE; ABS10ML RAW PART+6MM";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.,;CN;CN;CN;CN;China;CN;IN;IN;India;IN;;1810;Jiangsu Asia-Pacific Light Alloy;Plant Chakan;76041039;"Profiles; Other      ";?;?;760410;?;;12228;PCS;PCS;303,5;G;72384;86,211;63316,147;78464,98;1,084010002;51,556;0,08;13255;0;99;99;Bosch;VM;;;;;;
